id,idempotency_token,from_user_id,from_account_id,from_address,from_amount,from_token_id,to_user_id,to_account_id,to_address,to_amount,to_token_id,exchange_rate,exchange_rate_calculated_at,exchange_pair_id,exchange_account_id,exchange_wallet_address,metadata,encrypted_metadata,status,error_code,error_description,created_at,updated_at
txn_01cydv4d640ct7xrk13zcpk4gx,6654520,,,fnce636119703054,268246081582351520,,,,wbjk464278239268,268246081582351520,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.660814Z,2018-12-11T05:16:50.971351Z
txn_01cydv4d6cbs45yf830y52v11j,4182879,,,fnce636119703054,636272664496046592,,,,wbjk464278239268,636272664496046592,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.668743Z,2018-12-11T05:16:50.990509Z
txn_01cydv4dmmb1r4gtfpxq4apw80,4774173,,,fnce636119703054,235252297773753440,,,,ymqx266207727059,235252297773753440,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.124399Z,2018-12-11T05:16:51.624491Z
txn_01cydv4dz2znkneq02f5cc0gkz,7380820,,,fnce636119703054,53037190937616272,,,,ymqx266207727059,53037190937616272,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.458137Z,2018-12-11T05:16:51.755221Z
txn_01cydv4dz7mbkvrhjfdmhc1aw5,2464103,,,fnce636119703054,989192071672781952,,,,wbjk464278239268,989192071672781952,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.463299Z,2018-12-11T05:16:51.775800Z
txn_01cydv4dzmpg5bd96zjfwmp45g,3674499,,,fnce636119703054,230096199621556256,,,,ymqx266207727059,230096199621556256,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.476827Z,2018-12-11T05:16:51.997791Z
txn_01cydv4e81phsd69nekkqdtqd6,9149562,,,fnce636119703054,462185030861998016,,,,wbjk464278239268,462185030861998016,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.746024Z,2018-12-11T05:16:52.322177Z
txn_01cydv512f9bhcvx371vgx57dg,7912306,,,fnce636119703054,351809111462990400,,,,wbjk464278239268,351809111462990400,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.023218Z,2018-12-11T05:17:10.885729Z
txn_01cydv51gtz4wckxsvnxpecja5,7334785,,,fnce636119703054,498071753909187648,,,,wbjk464278239268,498071753909187648,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.482665Z,2018-12-11T05:17:11.096493Z
txn_01cydv495xz5pjftj6x6wayknd,342963,,,fnce636119703054,855115091992622976,,,,wbjk464278239268,855115091992622976,,,,,,,{},{},confirmed,,,2018-12-11T05:16:42.557878Z,2018-12-11T05:16:45.725385Z
txn_01cydv49zw1wcpfrwz0xw9bqzq,7597691,,,fnce636119703054,37707885146588072,,,,ymqx266207727059,37707885146588072,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.388361Z,2018-12-11T05:16:47.450299Z
txn_01cydv4c2r9wh9f5th38jhfp62,5983653,,,fnce636119703054,759001866893867776,,,,ymqx266207727059,759001866893867776,,,,,,,{},{},confirmed,,,2018-12-11T05:16:45.528925Z,2018-12-11T05:16:49.834497Z
txn_01cydv4ces2x3nndw5hmbd7e2w,4159062,,,fnce636119703054,129428300897516000,,,,ymqx266207727059,129428300897516000,,,,,,,{},{},confirmed,,,2018-12-11T05:16:45.913285Z,2018-12-11T05:16:49.965045Z
txn_01cydv4cezfxqfhmb3hxzjtne7,6650664,,,fnce636119703054,779820962032166272,,,,ymqx266207727059,779820962032166272,,,,,,,{},{},confirmed,,,2018-12-11T05:16:45.919428Z,2018-12-11T05:16:50.080485Z
txn_01cydv4d58h9ddhsvb0fpzjjz2,8461472,,,fnce636119703054,779631792833570944,,,,wbjk464278239268,779631792833570944,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.632077Z,2018-12-11T05:16:50.366848Z
txn_01cydv4d5d2n95m17t4h8sgb30,7767281,,,fnce636119703054,305958279442013120,,,,ymqx266207727059,305958279442013120,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.637149Z,2018-12-11T05:16:50.534301Z
txn_01cydv4d5w69gccff4gfy8w648,4868912,,,fnce636119703054,902172794786765312,,,,wbjk464278239268,902172794786765312,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.652707Z,2018-12-11T05:16:50.795922Z
txn_01cydv4d610ttzc81dqew7t8fk,5811353,,,fnce636119703054,590218300344708352,,,,wbjk464278239268,590218300344708352,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.657720Z,2018-12-11T05:16:50.910681Z
txn_01cydv4dfrcw7y8q5k31687mrm,5219664,,,fnce636119703054,582547813203174400,,,,wbjk464278239268,582547813203174400,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.968397Z,2018-12-11T05:16:51.572655Z
txn_01cydv4dmn61z6stx8df5e4z86,5419211,,,fnce636119703054,864878105806627456,,,,wbjk464278239268,864878105806627456,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.125139Z,2018-12-11T05:16:51.735360Z
txn_01cydv512fdnm7489s6stv9jym,469279,,,fnce636119703054,595782842265462016,,,,wbjk464278239268,595782842265462016,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.023267Z,2018-12-11T05:17:10.898253Z
txn_01cydv495ywrsz1w4k6c9tvh16,9836730,,,fnce636119703054,25577290764776440,,,,ymqx266207727059,25577290764776440,,,,,,,{},{},confirmed,,,2018-12-11T05:16:42.558070Z,2018-12-11T05:16:45.704617Z
txn_01cydv495ysz7m90rrtmj62pc4,6215528,,,fnce636119703054,703664208788948608,,,,wbjk464278239268,703664208788948608,,,,,,,{},{},confirmed,,,2018-12-11T05:16:42.558608Z,2018-12-11T05:16:46.660890Z
txn_01cydv49zw56q3c9smz7ajvdhr,7274548,,,fnce636119703054,396708512936829184,,,,wbjk464278239268,396708512936829184,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.388947Z,2018-12-11T05:16:47.485618Z
txn_01cydv4cerbgefepmxq7rngf1w,6063721,,,fnce636119703054,277117579890261216,,,,ymqx266207727059,277117579890261216,,,,,,,{},{},confirmed,,,2018-12-11T05:16:45.912707Z,2018-12-11T05:16:49.928423Z
txn_01cydv4d57eejknt1d83nn3rxe,6711874,,,fnce636119703054,7344100527631681,,,,wbjk464278239268,7344100527631681,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.631163Z,2018-12-11T05:16:50.090979Z
txn_01cydv4d5w3rh948brt70vk693,7482419,,,fnce636119703054,132021953341649680,,,,wbjk464278239268,132021953341649680,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.652402Z,2018-12-11T05:16:50.868953Z
txn_01cydv4dazh1xezkag34xnqgvr,595160,,,fnce636119703054,524390938322016896,,,,ymqx266207727059,524390938322016896,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.815368Z,2018-12-11T05:16:51.001247Z
txn_01cydv4dfr7y83qdv1j0vx76kt,6233726,,,fnce636119703054,48902493153634264,,,,wbjk464278239268,48902493153634264,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.968402Z,2018-12-11T05:16:51.384152Z
txn_01cydv4dmmh61d1ezg9p533kbd,9883368,,,fnce636119703054,872952629573326720,,,,ymqx266207727059,872952629573326720,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.124946Z,2018-12-11T05:16:51.635660Z
txn_01cydv4dz22cw2gh3p29vw0b3t,2602837,,,fnce636119703054,239771632912950240,,,,wbjk464278239268,239771632912950240,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.458428Z,2018-12-11T05:16:51.897509Z
txn_01cydv4dz7dv27h63b78m2974b,1633500,,,fnce636119703054,917474563031339520,,,,wbjk464278239268,917474563031339520,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.463458Z,2018-12-11T05:16:51.942524Z
txn_01cydv512fe60ky8pzvb815hkr,5837412,,,fnce636119703054,987047909764476672,,,,wbjk464278239268,987047909764476672,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.023216Z,2018-12-11T05:17:10.910583Z
txn_01cydv51y2hnmkn9rvmayxw3hz,2455092,,,fnce636119703054,892265084497147392,,,,wbjk464278239268,892265084497147392,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.906750Z,2018-12-11T05:17:11.260095Z
txn_01cydv4964dd57zaq0aq3bh8d9,5379941,,,fnce636119703054,391376334295281280,,,,wbjk464278239268,391376334295281280,,,,,,,{},{},confirmed,,,2018-12-11T05:16:42.564550Z,2018-12-11T05:16:46.693859Z
txn_01cydv4d58nzp3at1p5pdr815k,5955750,,,fnce636119703054,305501776996602944,,,,wbjk464278239268,305501776996602944,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.632922Z,2018-12-11T05:16:50.387604Z
txn_01cydv4d61trppfcvfwxv3w6q9,910659,,,fnce636119703054,859958379427001088,,,,ymqx266207727059,859958379427001088,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.657683Z,2018-12-11T05:16:50.805975Z
txn_01cydv4d5w5ezmzh9bwwy4bt33,2973688,,,fnce636119703054,17529672202917124,,,,ymqx266207727059,17529672202917124,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.652571Z,2018-12-11T05:16:50.828011Z
txn_01cydv4d6c6e3ehxc230bebc5h,918261,,,fnce636119703054,456851892541943168,,,,wbjk464278239268,456851892541943168,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.668420Z,2018-12-11T05:16:50.929560Z
txn_01cydv4dazwewd6q8zq541vgh3,3754905,,,fnce636119703054,266055111685775232,,,,wbjk464278239268,266055111685775232,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.815408Z,2018-12-11T05:16:51.248000Z
txn_01cydv4dfrwg0wdp3ft4qwnfkq,3724386,,,fnce636119703054,204308213751726688,,,,ymqx266207727059,204308213751726688,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.968517Z,2018-12-11T05:16:51.492217Z
txn_01cydv4dmnv3n7xdmaw63qy30k,4776799,,,fnce636119703054,870693849239379328,,,,wbjk464278239268,870693849239379328,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.125127Z,2018-12-11T05:16:51.697489Z
txn_01cydv4dz32cn0ptypg60wn9n0,3413004,,,fnce636119703054,314587952997158016,,,,wbjk464278239268,314587952997158016,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.459139Z,2018-12-11T05:16:51.798556Z
txn_01cydv4dzmxe6f5g88zwf36y1v,2091446,,,fnce636119703054,581074139000019968,,,,wbjk464278239268,581074139000019968,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.476924Z,2018-12-11T05:16:51.953877Z
txn_01cydv4e81r4yaktakjc7m8gwy,5369835,,,fnce636119703054,730480760357132544,,,,ymqx266207727059,730480760357132544,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.746021Z,2018-12-11T05:16:52.098614Z
txn_01cydv5171h95bfxpjk54smn98,724762,,,fnce636119703054,491929487782685504,,,,wbjk464278239268,491929487782685504,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.169807Z,2018-12-11T05:17:10.934030Z
txn_01cydv51gtm7gv8ve5zk5wpx14,9748004,,,fnce636119703054,307602393450912000,,,,wbjk464278239268,307602393450912000,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.483005Z,2018-12-11T05:17:11.110661Z
txn_01cydv4aa5denygb1h5t5dee4h,415044,,,fnce636119703054,863761045513995008,,,,wbjk464278239268,863761045513995008,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.717786Z,2018-12-11T05:16:48.040172Z
txn_01cydv4d5wjydskenrybpqxxd8,6171114,,,fnce636119703054,174594689491419424,,,,wbjk464278239268,174594689491419424,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.652552Z,2018-12-11T05:16:50.757437Z
txn_01cydv4d5d9s4y7qcyrvydksbh,2107099,,,fnce636119703054,830282404162648192,,,,wbjk464278239268,830282404162648192,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.637692Z,2018-12-11T05:16:50.767062Z
txn_01cydv4dfrdy9xx9g6kkd7jbjp,8208763,,,fnce636119703054,266328199163832672,,,,ymqx266207727059,266328199163832672,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.968474Z,2018-12-11T05:16:51.559922Z
txn_01cydv4dmmfs5c650acj67jejr,5892458,,,fnce636119703054,602970722742475264,,,,ymqx266207727059,602970722742475264,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.124994Z,2018-12-11T05:16:51.592924Z
txn_01cydv4dz2p08vr4vf51sw0ew1,6320576,,,fnce636119703054,358028621290441984,,,,ymqx266207727059,358028621290441984,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.458301Z,2018-12-11T05:16:51.725050Z
txn_01cydv4dz7zd54vw3y418g40h3,648404,,,fnce636119703054,980273254306045696,,,,ymqx266207727059,980273254306045696,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.463301Z,2018-12-11T05:16:51.883425Z
txn_01cydv4dzmcems2hc0e6jk6nfm,8451599,,,fnce636119703054,578808574321946752,,,,ymqx266207727059,578808574321946752,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.476832Z,2018-12-11T05:16:52.009771Z
txn_01cydv4e8233vgsye00sw55qrg,306677,,,fnce636119703054,694438182720932224,,,,ymqx266207727059,694438182720932224,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.746554Z,2018-12-11T05:16:52.147254Z
txn_01cydv4eha8gysydp92zs8mpna,8186517,,,fnce636119703054,126903977569183264,,,,wbjk464278239268,126903977569183264,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.042912Z,2018-12-11T05:16:52.929895Z
txn_01cydv4j47wbeghq9f5nmapqtt,1852877,,,fnce636119703054,322662795585539648,,,,ymqx266207727059,322662795585539648,,,,,,,{},{},confirmed,,,2018-12-11T05:16:51.719796Z,2018-12-11T05:16:58.355013Z
txn_01cydv51bx4w8gm2evrpbn6j47,7793229,,,fnce636119703054,400308813758356160,,,,wbjk464278239268,400308813758356160,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.325166Z,2018-12-11T05:17:10.970874Z
txn_01cydv51bxejeng1540sat8d1f,8773938,,,fnce636119703054,97167693504443536,,,,wbjk464278239268,97167693504443536,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.325281Z,2018-12-11T05:17:11.000076Z
txn_01cydv51gtq7j9qs1bdzd87g58,6980029,,,fnce636119703054,977787700766888448,,,,wbjk464278239268,977787700766888448,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.482561Z,2018-12-11T05:17:11.059620Z
txn_01cydv4d5wxn43f9bxnf9ajsvj,5383337,,,fnce636119703054,362504898535928384,,,,ymqx266207727059,362504898535928384,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.652361Z,2018-12-11T05:16:50.746467Z
txn_01cydv4d61m6cdtcjyfefefrx4,638123,,,fnce636119703054,884578155307046144,,,,wbjk464278239268,884578155307046144,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.657728Z,2018-12-11T05:16:50.892167Z
txn_01cydv4d6crf18gnsntx3j5ggd,5421107,,,fnce636119703054,867209855207142016,,,,ymqx266207727059,867209855207142016,,,,,,,{},{},confirmed,,,2018-12-11T05:16:46.668743Z,2018-12-11T05:16:51.010223Z
txn_01cydv4dmny2xwe05e00k88zg8,2414859,,,fnce636119703054,362584122658260672,,,,ymqx266207727059,362584122658260672,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.125155Z,2018-12-11T05:16:51.678625Z
txn_01cydv4dz2a1vnxmwzh1whfzvy,8875365,,,fnce636119703054,379747380144983296,,,,wbjk464278239268,379747380144983296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.458628Z,2018-12-11T05:16:51.786977Z
txn_01cydv4dz7qg3bc281n0b18xmk,1380285,,,fnce636119703054,708435563490153472,,,,wbjk464278239268,708435563490153472,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.463722Z,2018-12-11T05:16:51.974411Z
txn_01cydv4dzm47x4rd7ek202vkct,2207483,,,fnce636119703054,934736938607983744,,,,wbjk464278239268,934736938607983744,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.476830Z,2018-12-11T05:16:52.035208Z
txn_01cydv4e824dv39dancnrs19qp,3867938,,,fnce636119703054,994757836141937152,,,,wbjk464278239268,994757836141937152,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.746177Z,2018-12-11T05:16:52.088664Z
txn_01cydv4efphzer1w50k7tn4d8y,5471895,,,fnce636119703054,956989603448341888,,,,ymqx266207727059,956989603448341888,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.990913Z,2018-12-11T05:16:52.752761Z
txn_01cydv4eh8b55twr3y0k20f7h3,9492427,,,fnce636119703054,684362526858906496,,,,ymqx266207727059,684362526858906496,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.040731Z,2018-12-11T05:16:52.904877Z
txn_01cydv49kw2m3t4hfc5zwc5gak,9446057,,,fnce636119703054,804090930655843840,,,,wbjk464278239268,804090930655843840,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.004304Z,2018-12-11T05:16:46.912417Z
txn_01cydv51ncmk8h69basgjmm5af,8796723,,,fnce636119703054,183548919478263136,,,,wbjk464278239268,183548919478263136,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.628686Z,2018-12-11T05:17:11.125554Z
txn_01cydv4ajcqt996qs1cqnzktmx,9010669,,,fnce636119703054,665966909730011904,,,,ymqx266207727059,665966909730011904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.980085Z,2018-12-11T05:16:48.059644Z
txn_01cydv4dmnfp0r86jkb5jngjs4,556036,,,fnce636119703054,684892965322357248,,,,ymqx266207727059,684892965322357248,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.125287Z,2018-12-11T05:16:51.666519Z
txn_01cydv4dz2qm57pr71k2ks72yc,2839930,,,fnce636119703054,276736561904975648,,,,ymqx266207727059,276736561904975648,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.458673Z,2018-12-11T05:16:51.688595Z
txn_01cydv4dz75vdjvpv2kcrykw7k,4707153,,,fnce636119703054,541783286248241984,,,,wbjk464278239268,541783286248241984,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.463502Z,2018-12-11T05:16:51.963910Z
txn_01cydv4dzmd5vxvhgc47ackhhe,2468635,,,fnce636119703054,427692709351751296,,,,ymqx266207727059,427692709351751296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.476819Z,2018-12-11T05:16:51.984864Z
txn_01cydv4e81vwm3y5ybg0zzstzj,1279438,,,fnce636119703054,146178331354181792,,,,ymqx266207727059,146178331354181792,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.745825Z,2018-12-11T05:16:52.064561Z
txn_01cydv4e87q90ggas19w2xc21h,4886045,,,fnce636119703054,962271099291729664,,,,wbjk464278239268,962271099291729664,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.751637Z,2018-12-11T05:16:52.118957Z
txn_01cydv4efq4dfdf81chxy5p5f6,9402768,,,fnce636119703054,767842760765085184,,,,wbjk464278239268,767842760765085184,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.991233Z,2018-12-11T05:16:52.763572Z
txn_01cydv4eh8ns29rxwajz54p9sx,5100012,,,fnce636119703054,492598586058594176,,,,wbjk464278239268,492598586058594176,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.040733Z,2018-12-11T05:16:52.892105Z
txn_01cydv4eq507qqtestqrt2cdjd,2007502,,,fnce636119703054,342060222641241600,,,,wbjk464278239268,342060222641241600,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.229482Z,2018-12-11T05:16:53.018723Z
txn_01cydv49zwdvg5b39skz34a28y,9817062,,,fnce636119703054,769264783237104384,,,,wbjk464278239268,769264783237104384,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.388340Z,2018-12-11T05:16:47.132520Z
txn_01cydv4a5af9kzf2p9mmznb4ag,5193604,,,fnce636119703054,928978717919656448,,,,wbjk464278239268,928978717919656448,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.562625Z,2018-12-11T05:16:47.537961Z
txn_01cydv4aa5g8na8cnrm0j1ajth,4644556,,,fnce636119703054,695209161193632640,,,,wbjk464278239268,695209161193632640,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.717708Z,2018-12-11T05:16:47.806838Z
txn_01cydv4e805czacqyrjxjy68sj,8874645,,,fnce636119703054,782295793460083328,,,,ymqx266207727059,782295793460083328,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.744717Z,2018-12-11T05:16:52.020534Z
txn_01cydv4e86dsh183h91q44y0qh,7374413,,,fnce636119703054,371903201283400064,,,,ymqx266207727059,371903201283400064,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.751014Z,2018-12-11T05:16:52.131269Z
txn_01cydv4eh8d9m9f450qp988bf2,194917,,,fnce636119703054,499393056847957312,,,,ymqx266207727059,499393056847957312,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.040293Z,2018-12-11T05:16:52.522583Z
txn_01cydv4efqb4jtge1qz30jdwcr,7242633,,,fnce636119703054,942700905161809408,,,,wbjk464278239268,942700905161809408,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.991346Z,2018-12-11T05:16:52.729195Z
txn_01cydv4f1dbj8jrr5ewh50xhra,9308074,,,fnce636119703054,934754117322447104,,,,wbjk464278239268,934754117322447104,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.557180Z,2018-12-11T05:16:53.702986Z
txn_01cydv4f6bcnmxxdhg78etmbt3,6024443,,,fnce636119703054,125057826952739920,,,,wbjk464278239268,125057826952739920,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.715472Z,2018-12-11T05:16:54.375740Z
txn_01cydv4fg4nfkmn758ydde4aq2,2000615,,,fnce636119703054,70574817291124800,,,,ymqx266207727059,70574817291124800,,,,,,,{},{},confirmed,,,2018-12-11T05:16:49.028930Z,2018-12-11T05:16:55.016193Z
txn_01cydv4fgazfn1q903g9ts9xnr,307294,,,fnce636119703054,765439554743376896,,,,wbjk464278239268,765439554743376896,,,,,,,{},{},confirmed,,,2018-12-11T05:16:49.034287Z,2018-12-11T05:16:55.151771Z
txn_01cydv49zwxwbz3pktfxfwqf3w,7857033,,,fnce636119703054,60218356104431048,,,,ymqx266207727059,60218356104431048,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.388352Z,2018-12-11T05:16:47.474131Z
txn_01cydv51gtx4rdsany9mn8hrbs,4153883,,,fnce636119703054,570593348102193984,,,,wbjk464278239268,570593348102193984,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.482297Z,2018-12-11T05:17:11.084206Z
txn_01cydv4aa577vcgk8ex4k9jeah,3812789,,,fnce636119703054,774189611414221568,,,,ymqx266207727059,774189611414221568,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.717704Z,2018-12-11T05:16:47.774628Z
txn_01cydv4ajhz9qeb1chp9454r5p,3208485,,,fnce636119703054,448570513040247744,,,,wbjk464278239268,448570513040247744,,,,,,,{},{},confirmed,,,2018-12-11T05:16:43.985653Z,2018-12-11T05:16:48.375097Z
txn_01cydv4asnr85gcmp7wf757c08,896739,,,fnce636119703054,688026285154851712,,,,wbjk464278239268,688026285154851712,,,,,,,{},{},confirmed,,,2018-12-11T05:16:44.213311Z,2018-12-11T05:16:48.516145Z
txn_01cydv4e80957apyen8r4rms4q,9870613,,,fnce636119703054,740120993171953920,,,,ymqx266207727059,740120993171953920,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.744702Z,2018-12-11T05:16:52.053786Z
txn_01cydv4efp1h7zpdjdg57re071,2289901,,,fnce636119703054,125635816245009296,,,,ymqx266207727059,125635816245009296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.990961Z,2018-12-11T05:16:52.159548Z
txn_01cydv4eh81ty8gsfkzjb1zz2b,4767752,,,fnce636119703054,718547379351464448,,,,wbjk464278239268,718547379351464448,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.040711Z,2018-12-11T05:16:52.917294Z
txn_01cydv4eq5z5m4e5jsnawcmwwz,1784580,,,fnce636119703054,853411709923443840,,,,wbjk464278239268,853411709923443840,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.229316Z,2018-12-11T05:16:52.943666Z
txn_01cydv4eqqmq6e1tn4k9erk875,1627813,,,fnce636119703054,470652935375705408,,,,wbjk464278239268,470652935375705408,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.247987Z,2018-12-11T05:16:53.088681Z
txn_01cydv4f1crqvqpb9njrfqa574,5557607,,,fnce636119703054,132244419649557904,,,,wbjk464278239268,132244419649557904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.556432Z,2018-12-11T05:16:53.191425Z
txn_01cydv4f6bw2j7j3n41vr73y16,6828357,,,fnce636119703054,38346321980867072,,,,wbjk464278239268,38346321980867072,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.715539Z,2018-12-11T05:16:54.359911Z
txn_01cydv51bx6pfcbgs09yf9bres,4910895,,,fnce636119703054,640154533258516224,,,,wbjk464278239268,640154533258516224,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.325147Z,2018-12-11T05:17:11.011683Z
txn_01cydv51ndhzhn5j3meka93x86,6752292,,,fnce636119703054,998082182238898944,,,,wbjk464278239268,998082182238898944,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.629066Z,2018-12-11T05:17:11.138968Z
txn_01cydv51y2ptfpnkj3w9w5s81d,4844173,,,fnce636119703054,471735682972147328,,,,wbjk464278239268,471735682972147328,,,,,,,{},{},confirmed,,,2018-12-11T05:17:07.906574Z,2018-12-11T05:17:11.232526Z
txn_01cydv4e810515jvwrd9dv4qrn,77222,,,fnce636119703054,956665255694177024,,,,wbjk464278239268,956665255694177024,,,,,,,{},{},confirmed,,,2018-12-11T05:16:47.745754Z,2018-12-11T05:16:52.078240Z
txn_01cydv4eh8j8pgj057y9rtkpf2,8053228,,,fnce636119703054,721196234941351168,,,,ymqx266207727059,721196234941351168,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.040883Z,2018-12-11T05:16:53.041830Z
txn_01cydv4eq59gzncad6dymbpbgn,3361213,,,fnce636119703054,410279230860089344,,,,ymqx266207727059,410279230860089344,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.229501Z,2018-12-11T05:16:53.062381Z
txn_01cydv4ewbeq6153ew4rx69vgy,6906263,,,fnce636119703054,342209451224051008,,,,ymqx266207727059,342209451224051008,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.395571Z,2018-12-11T05:16:53.179994Z
txn_01cydv4f1cykr3bppfjp8f3mff,4703853,,,fnce636119703054,604592763342514944,,,,ymqx266207727059,604592763342514944,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.556718Z,2018-12-11T05:16:53.679575Z
txn_01cydv4f6cr07d3d0hrzh341ph,1262469,,,fnce636119703054,106827181779804992,,,,wbjk464278239268,106827181779804992,,,,,,,{},{},confirmed,,,2018-12-11T05:16:48.716269Z,2018-12-11T05:16:54.178900Z
txn_01cydv4fg5p0v3mdm6cmfh6969,1306733,,,fnce636119703054,839635942660226816,,,,ymqx266207727059,839635942660226816,,,,,,,{},{},confirmed,,,2018-12-11T05:16:49.029614Z,2018-12-11T05:16:54.977285Z
txn_01cydv4fva65r190pyxnrxwhf7,6206926,,,fnce636119703054,539288013237984256,,,,ymqx266207727059,539288013237984256,,,,,,,{},{},confirmed,,,2018-12-11T05:16:49.386177Z,2018-12-11T05:16:55.337930Z
